x,y,color
384.0066185,250.4001563,2
122.8966369,226.8139689,0
369.94606,423.4138136,2
401.5996447,285.1131562,2
110.4276688,215.8654009,0
105.6526819,186.9515031,0
230.4106992,192.5068663,1
522.4483344,103.8638081,3
381.3431528,310.1269918,2
525.0259441,121.6031994,3
492.9892818,141.6141436,3
125.0565207,306.1383125,0
463,160,3
378.4985024,270.7583792,2
55.95403533,195.3079476,0
347.8395033,421.4147426,2
145.996746,184.5037597,0
94.79339969,244.4357219,0
267.1685092,54.82151436,1
84.54239801,100.8219529,0
108.4881479,237.0506342,0
250.054622,141.540605,1
133.6972429,210.0293026,0
470.3868164,137.7556566,3
278.0885155,246.1478881,1
541.9300022,167.4848467,3
377.5340631,352.2518916,2
145.0342743,242.8031869,0
108.2540444,123.7769319,0
376.3962322,414.6783132,2
329.8250358,397.0827597,2
243.8925394,185.852475,1
264.077179,146.0742787,1
273.7499073,107.4167093,1
111.9160104,279.4403884,0
95.8671534,325.1104447,0
92.59518314,209.3321802,0
106.7655068,199.7734429,0
118.1237603,202.3072677,0
74.12616339,159.2174557,0
247.1884046,146.4278528,1
90.59489224,174.349991,0
109.1990375,225.2347838,0
93.44081971,171.5857003,0
236.6042565,88.13207962,1
280.4364012,111.9399297,1
157.5391403,170.8621788,0
155.1746272,222.1237545,0
121.2940289,267.2205099,0
108.8069121,157.4809498,0
263.7986584,169.646651,1
384.0199747,389.3792936,2
72.51524284,259.6965701,0
70.45184701,122.9086708,0
253.8242382,95.64291163,1
277.5408265,34.07116236,1
493.4567575,268.5319652,3
105.5613886,127.7203773,0
227.4120166,181.977711,1
392.5446896,399.7131121,2
367.6212297,490.6329958,2
264.4274188,224.4771555,1
78.85523657,244.5601707,0
72.29749565,205.5825197,0
73.48902029,120.2715901,0
269.4074739,137.8325047,1
100.005335,304.47118,0
249.0327747,159.2345583,1
284.3037415,182.5219341,1
110.9119441,246.3346164,0
274.8921188,180.3023225,1
124.4006904,214.3658047,0
267.7790214,103.2262223,1
444.6037901,130.071157,3
224.5176363,143.0103361,1
123.2166179,222.7776485,0
97.70167543,237.9482558,0
219.4335194,122.4048841,1
388.2100958,263.6089409,2
110.6357063,312.0844217,0
336.0998231,402.6761432,2
102.9857692,285.967463,0
63.54173528,210.3203406,0
515.5905427,92.24875145,3
99.33398558,110.9371562,0
331.8395299,404.688123,2
239.1284727,184.2310515,1
437.1424845,171.1601599,3
470.7757626,94.8989232,3
479.5670204,113.748589,3
271.2770326,155.6529241,1
363.2498994,317.6334169,2
352.3953646,356.6304278,2
52.96864191,231.049201,0
227.3148849,87.18764,1
105.9251365,139.5296563,0
315.2609469,365.3009912,2
257.7362101,70.29282569,1
249.4294401,205.1308661,1
280.7007186,79.50371597,1
85.13089619,237.6695522,0
445.0779511,233.5476782,3
83.79594962,275.5243781,0
83.37744291,132.1402151,0
389.3422095,288.7103048,2
270.4279368,171.0640039,1
383.1105266,225.7734086,2
259.4940525,244.8786383,1
73.20414593,219.9729652,0
237.0554233,77.25632716,1
247.0194061,260.7404308,1
252.1207884,260.1021817,1
494.2483669,201.2301395,3
95.64101642,300.4640972,0
350.7030692,352.3878535,2
77.91431622,251.3063423,0
264.624207,205.9699037,1
504.5123204,180.8164928,3
84.78936432,232.8916795,0
293.0363618,214.8496485,1
102.5330549,208.0923101,0
492.5585468,315.6790425,3
490.1989081,113.3014036,3
103.7629003,251.4438413,0
48.54217555,267.6029131,0
152.2091873,247.043216,0
123.9720669,177.8668206,0
253.4553573,257.7041838,1
229.7073643,169.5677402,1
96.44162248,170.1377488,0
70.59174346,157.5912787,0
250.6126742,90.01011373,1
343.4914835,404.5745011,2
102.0002489,313.342852,0
268.5561059,197.3739227,1
120.7703742,189.6913471,0
375.2498105,370.056659,2
59.62050265,182.0836284,0
104.4535914,261.2017377,0
545.075134,221.7753694,3
275.8104015,107.5955769,1
98.29063244,190.2549651,0
356.5191272,314.790876,2
234.1058199,123.1786091,1
120.7322954,153.8794038,0
255.8319347,48.94029138,1
259.2335148,251.6626541,1
403.9346881,313.0604093,2
404.4871243,389.1921728,2
123.4968173,303.7947636,0
90.57198101,271.3048321,0
123.5368649,143.8892318,0
406.983787,364.0515096,2
367.0841484,455.1358163,2
123.0049024,155.3915449,0
337.6557379,303.0275419,2
408.4575812,303.1372499,2
404.5679666,396.4097551,2
272.0226408,142.8649688,1
101.0085007,334.5948439,0
296.6327381,94.98588877,1
350.8776744,266.0474359,2
259.7722967,28.3407833,1
239.1376509,129.7237664,1
137.6020928,265.3087696,0
89.6310185,117.9577844,0
264.8721083,145.6300297,1
239.1913595,254.2789148,1
368.709842,247.457957,2
79.84793661,186.3092923,0
85.60578975,200.8520244,0
80.84044568,222.5500254,0
382.4596217,392.3796784,2
372.660549,439.60437,2
368.6441044,362.367545,2
275.4152406,38.66266765,1
78.94316387,110.2968554,0
115.6894703,334.7287018,0
272.0974476,147.0385983,1
99.87681088,178.9974212,0
342.9035322,254.4467067,2
57.32149009,169.7689575,0
76.14111592,217.4969487,0
357.3629599,453.485984,2
367.7304738,335.6696907,2
484.1552116,327.97117,3
122.1445391,286.3838483,0
117.055012,133.0229167,0
359.3247863,347.5304203,2
289.0063558,104.4326167,1
505.5168428,95.65291306,3
107.3538533,63.40704237,0
334.8085937,391.0844466,2
102.101357,340.7159265,0
378.9176926,313.0245961,2
107.8114074,258.0752112,0
246.9374203,95.33763294,1
82.75228351,222.9652178,0
117.9693476,207.83077,0
339.9261276,379.5228895,2
358.9213912,518.2475837,2
242.4568561,20.12387766,1
108.4677344,215.8413403,0
123.0118046,245.7246184,0
87.52187113,185.3985025,0
241.7881534,247.7320514,1
92.53843057,190.1999945,0
359.687856,304.2198378,2
364.3950705,194.7778211,2
366.1770336,330.4687256,2
249.7548422,102.1863386,1
70.217933,289.6744488,0
339.7665467,343.1826877,2
82.21481293,284.4120677,0
355.5296761,267.1944694,2
500.6038132,283.0706972,3
283.0165066,180.674642,1
147.8774525,209.792071,0
504.6134599,216.9189713,3
80.25575259,253.3094117,0
376.9985127,300.2197925,2
103.8789755,57.36597503,0
223.0732018,205.887393,1
373.1181507,226.6313712,2
76.81499708,180.4801708,0
116.0347701,237.3580681,0
509.0478334,228.152982,3
285.8380042,107.3463879,1
517.3952708,180.4509755,3
224.3798862,258.5769241,1
256.8279628,159.7295925,1
141.8605631,273.4635487,0
95.32085287,261.0481465,0
97.91555147,199.2497582,0
128.7766433,268.531322,0
135.0188424,286.3613123,0
98.36218774,108.8224629,0
107.8441973,250.4243007,0
237.7853841,65.6570445,1
122.2491471,258.4938398,0
514.0622862,189.8029605,3
281.7883501,238.8386674,1
237.3382141,209.1609791,1
239.0113939,120.0101949,1
230.8852692,57.91501259,1
114.6775708,280.4844664,0
369.572508,472.2357612,2
108.221988,207.670267,0
142.4613326,225.1139875,0
377.7609079,319.5294177,2
357.4218148,238.1399405,2
368.4619778,154.9653393,2
263.2821299,214.2563138,1
272.1436492,232.936698,1
210.2462251,125.5458565,1
409.8296623,355.8717219,2
131.6204706,210.4095646,0
260.1483885,152.8856823,1
91.01266294,150.5043652,0
367.5330386,412.6205062,2
497,52,3
246.1977118,34.7427742,1
89.83262462,142.1241403,0
241.1661933,84.56563761,1
84.03707761,56.30248666,0
393.045598,305.2451067,2
372.2449526,247.1474273,2
108.7712826,300.1594685,0
509.5856595,142.5383945,3
245.2347485,235.9107822,1
371.7977938,407.2010774,2
113.1821035,102.5059121,0
400.5054579,318.4442541,2
90.30255443,139.476399,0
462.3966716,147.0580731,3
493.5284698,327.9311477,3
93.9323489,125.17817,0
234.6066469,129.9314303,1
330.915827,370.1998748,2
142.3286799,213.5775837,0
532.8840296,284.6457131,3
119.0344227,245.502735,0
79.79415742,333.9571835,0
91.10793453,259.1766754,0
211.7724005,87.61427418,1
349.6816763,217.1293143,2
245.7552539,276.8180543,1
208.7374827,135.8133016,1
102.4759927,232.8476097,0
400.1132956,301.8280948,2
234.5361539,208.1415928,1
64.02947153,145.363943,0
113.3596753,115.7620754,0
75.65995147,176.9860659,0
90.39060529,258.6593681,0
267.648972,248.3412983,1
124.5977575,218.4779578,0
359.1660669,355.8171201,2
86.2423775,107.6183802,0
99.40587162,304.4440646,0
249.6722741,232.1902219,1
76.03556829,172.9204741,0
385.641363,250.2538997,2
234.0267597,93.75393353,1
343.9176331,242.9362308,2
452.5869186,172.2431451,3
120.2625228,190.989275,0
105.1205324,312.1818445,0
97.76197695,331.003039,0
108.4873155,90.875211,0
323.0579704,335.9828084,2
91.81713128,151.7136633,0
249.4739351,199.9602281,1
60.25040939,268.7244796,0
110.2096291,335.1253359,0
141.1575242,215.3823572,0
49.00042013,236.1025119,0
79.12214057,230.1567234,0
287.7161412,140.7908714,1
81.70427305,258.4466655,0
118.8960504,347.1774935,0
374.6255649,315.5007377,2
88.47116994,228.9247235,0
253.8666053,51.53623542,1
136.3555744,181.5304635,0
122.4507614,238.862717,0
111.1830882,250.0470759,0
135.7807843,306.7692067,0
99.823085,182.0351162,0
367.6357024,260.0289175,2
84.15796152,248.8132928,0
128.2654755,276.70379,0
361.3074791,428.4420492,2
93.4565853,89.85532436,0
87.40787249,274.6190012,0
90.23523386,215.0676707,0
84.14180844,143.0048674,0
89.44966733,220.1085192,0
537.0296773,241.3442346,3
339.2262097,277.5893355,2
282.1489023,99.32743782,1
393.1627853,386.4020728,2
266.6258447,285.999487,1
102.1445197,292.7452155,0
359.8200079,345.6448752,2
264.1475261,37.51331844,1
366.14969,348.6190168,2
544.2672887,250.4453037,3
128.3904697,209.9157352,0
153.9572574,220.3987769,0
234.0687515,192.5371728,1
82.90010449,298.3934375,0
513.5685671,110.232898,3
257.6784912,66.3057926,1
255.1558247,136.5200284,1
127.7677225,307.3109867,0
357.409935,458.4514095,2
127.3552487,134.1514802,0
351.3354752,351.938585,2
542.2118865,176.8870262,3
501.7270671,342.6785917,3
275.1438783,106.3487018,1
89.37808137,175.7979125,0
475.9630855,102.7990239,3
218.2800042,170.3836447,1
115.1152538,199.4396107,0
345.3783563,246.6110784,2
70.93235461,188.3950717,0
360.9078951,416.9176191,2
107.2042974,103.0788693,0
234.4282108,151.9864161,1
107.0732149,165.8526793,0
130.8921304,193.4483451,0
270.5871043,224.9144363,1
263.6591096,264.7267083,1
501.9712685,212.5072267,3
525.8892041,217.9124495,3
343.240299,279.1692155,2
112.3449023,291.4116695,0
366.7946296,271.2198211,2
474.1089211,116.0314563,3
482.7815977,80.0897883,3
348.7612287,414.6737671,2
253.6929267,184.2229693,1
294.3658187,103.6485405,1
367.7488273,322.449391,2
248.7827003,164.241155,1
93.61024425,252.136972,0
237.317798,61.96939066,1
295.8122815,87.60926958,1
351.4865361,326.4200955,2
94.92423966,162.5716729,0
321.9221952,371.7743678,2
307.9628121,142.2813352,1
337.9350342,403.1011351,2
232.9933566,183.8706714,1
284.4563921,80.99453356,1
351.7089753,356.8465608,2
495.2438556,221.5433737,3
93.55348675,165.3105183,0
373.8003527,386.4330748,2
342.7381636,418.742484,2
344.0605663,260.674308,2
260.097197,179.6977676,1
235.3339825,122.9898644,1
237.3825084,235.261043,1
147.7918591,203.3467768,0
119.6130253,184.1435169,0
360.4398158,412.5622971,2
496.2631519,90.2495968,3
88.10986602,335.4562965,0
105.0536466,312.383132,0
257.3152752,66.08426886,1
363.1184841,466.0905291,2
95.48599398,229.4047063,0
353.8924102,360.5584663,2
361.812202,307.0573775,2
343.084777,440.8924651,2
77.93545469,289.8718775,0
132.7146676,137.7183999,0
91.84420852,290.6545811,0
89.86513314,108.7146696,0
87.68580753,116.959059,0
107.9522591,198.2415637,0
96.84958072,211.6971239,0
63.76809981,252.54852,0
133.5331824,282.4859235,0
517.8389799,139.0336292,3
118.8938547,116.9753978,0
367.752196,280.988321,2
97.76871374,322.9759198,0
76.27193994,134.7331292,0
496.7848304,304.2637968,3
369.9684292,369.9125794,2
494.1546065,330.8492201,3
363.366756,399.2992237,2
277.3321773,251.4210071,1
486.4251883,323.7084917,3
277.6289318,86.3278639,1
231.6091845,80.40639166,1
114.083026,283.4328509,0
149.157329,223.8077589,0
99.47695404,116.8298585,0
98.59425199,228.7268031,0
95.47617989,301.9094626,0
88.52323981,265.7866033,0
145.5454713,191.1788883,0
384.0421155,333.1091236,2
71.35094261,94.41410216,0
289.2432492,135.664397,1
103.626821,216.2762696,0
249.8883277,270.8008648,1
405.8421776,293.8697018,2
125.1858445,230.7940568,0
370.3345449,470.4917297,2
488.4780724,288.1334353,3
525.9919148,200.047214,3
480.647385,122.1318722,3
99.83024567,308.8315725,0
78.07892583,172.9631586,0
389.9710601,295.082888,2
113.8311146,301.0692381,0
109.4515235,258.7416164,0
258.1041815,132.7567715,1
388.1850538,289.1649394,2
378.658368,224.0523244,2
51.46100981,220.4820503,0
358.0033384,454.1977011,2
248.7739501,133.1685947,1
272.4434724,188.2592322,1
529.9891198,166.3002812,3
145.3064605,289.191259,0
494.6510258,203.1383214,3
391.5644773,360.1946095,2
111.4058704,178.6523975,0
116.5501785,101.1470871,0
365.2080349,379.7871687,2
363.2803679,428.9169796,2
235.0332282,99.92266099,1
230.5133553,182.9101888,1
532.0995299,142.2125113,3
102.9689118,251.3698335,0
543.4592892,141.840053,3
90.57945393,214.5666491,0
245.0622232,82.48100174,1
381.832467,419.6583869,2
85.21612036,178.9305759,0
499.4254766,176.994824,3
396.013573,431.1206401,2
249.0681893,245.71589,1
515.3741255,179.7294458,3
99.00449541,170.182001,0
261.3362421,120.0985976,1
277.4099273,230.8310081,1
100.8984507,163.5666263,0
101.5936693,337.3009388,0
230.1373825,214.9437695,1
225.0197076,149.5980265,1
338.8979436,372.1474781,2
112.112888,205.3688148,0
131.0716399,247.0168951,0
108.2976122,330.9734396,0
96.83149259,267.7188997,0
363.1261662,366.5586835,2
87.56009008,145.2200297,0
104.6933225,343.0177778,0
204.3969155,170.5927848,1
247.8720039,106.556295,1
99.55170934,139.4883153,0
333.9822111,387.1026423,2
103.4502071,285.4625649,0
447.5856909,191.8644401,3
51.20932983,184.3467884,0
257.8102302,184.2730447,1
257.1803694,51.04199117,1
389.2121166,396.4027498,2
391.5909184,271.511678,2
361.4853131,237.5376151,2
356.1986112,421.3156586,2
113.6634322,196.2664666,0
462.4073624,122.8846227,3
114.8409303,209.5720828,0
242.6592107,115.4502845,1
257.4849403,106.5185994,1
499.264672,150.3917634,3
397.8423901,226.3945569,2
112.1582653,100.541617,0
130.3594216,270.3480608,0
263.1830557,264.6467541,1
347.3114432,378.8736349,2
133.0278602,211.9114217,0
148.9733695,154.4684515,0
229.31171,106.425917,1
362.5374699,251.6664689,2
371.4199161,274.1086839,2
88.24998738,174.7166399,0
97.70901608,110.592092,0
271.3046265,183.1167038,1
360.0275774,339.5878239,2
336.7072943,345.6175918,2
216.2132824,121.6602425,1
386.7334769,396.7440108,2
127.215833,220.359806,0
266.6878803,169.7127133,1
264.0788411,139.2319568,1
268.6719803,158.617237,1
250.4041913,57.00990099,1
127.7943751,149.1182989,0
220.331256,197.1384985,1
508.2259755,236.3121856,3
105.1068556,118.6039499,0
60.66893918,135.6274272,0
408.6688346,353.3200689,2
101.6913075,117.9387536,0
100.6235083,301.4359067,0
463.2619677,129.0628223,3
122.2093055,258.7508572,0
259.0853052,196.8046986,1
232.3618263,218.2620446,1
264.3851493,165.9078851,1
247.6452221,222.386496,1
99.94455969,219.1712147,0
364.2885016,518.679262,2
120.3657918,351.5083942,0
90.01329175,314.2820984,0
290.7144252,93.49320976,1
52.88550177,190.2182578,0
497.4234486,199.1501359,3
263.6579197,175.7929157,1
103.8809176,184.6394269,0
502.2573956,128.3881753,3
94.35926278,210.7751175,0
257.0370085,105.8777937,1
219.4836274,115.8084027,1
232.9905554,47.26299511,1
126.9111763,262.5798018,0
111.3597667,233.3071076,0
284.1486935,103.9047914,1
98.3640144,226.0737589,0
78.42074712,281.2193361,0
244.0025558,60.390904,1
248.6547689,97.98979692,1
92.22399298,189.6728127,0
248.7663848,231.0815858,1
83.56609836,250.5772084,0
230.1295073,74.41971885,1
358.4402951,482.8419124,2
211.8195856,102.9019972,1
360.6322218,335.9739041,2
100.3900325,323.4169122,0
86.10552046,172.9667279,0
271.2490895,57.10200537,1
292.0917905,105.1982599,1
389.6402999,407.652849,2
266.4168511,121.36256,1
520.3190069,169.9773514,3
533.4856745,156.1186465,3
311.4401961,104.3040457,1
93.13899059,278.053698,0
361.8269316,441.3842761,2
386.0887317,451.9744056,2
69.81006308,168.7011134,0
80.38848004,295.9905461,0
536.8317839,92.2947187,3
544.0010031,169.3607192,3
336.6173292,467.1151507,2
56.58927077,241.0890793,0
246.2914921,49.5332357,1
519.9489377,368.9186714,3
290.6576175,172.2477049,1
220.1961705,129.1869505,1
270.8825611,156.9405765,1
266.2630097,257.2618362,1
69.41559322,153.3608628,0
125.3826265,247.7478861,0
352.9402738,402.4166548,2
233.2759338,249.3315745,1
368.3931712,391.5067305,2
223.4743409,73.8406204,1
115.1761793,177.6961306,0
80.82171519,179.4739402,0
349.4434023,272.6757743,2
358.5599499,165.473301,2
106.476626,354.6726675,0
271.3111885,57.4672567,1
349.2509084,481.2996962,2
391.6696985,334.3171735,2
86.50429025,224.5637651,0
98.9964681,255.0324358,0
97.19169567,356.2845493,0
411.1241672,301.339,2
355.9652283,468.3374047,2
278.6083348,136.3079455,1
405.5616873,325.4808498,2
141.0899563,230.466889,0
95.76779689,178.0319708,0
374.7098835,436.6727749,2
259.4104144,64.98433445,1
214.0574137,109.8486742,1
76.28876211,146.8562253,0
414.9420918,287.9863939,2
274.3886901,73.7424048,1
85.0186069,137.2590239,0
102.4692886,236.6795591,0
291.4689241,229.3945947,1
73.92167115,182.842649,0
402.1321863,411.6721093,2
273.0757997,263.4824071,1
366.7952264,259.4233445,2
260.3047843,155.385598,1
240.0902582,244.0866183,1
486.2700857,277.4188246,3
469.6047318,231.2544564,3
253.4183354,156.4152789,1
251.5353144,289.2202708,1
403.3118481,278.1789416,2
130.9209417,204.5149478,0
220.4332919,255.1450137,1
504.8048859,352.4570994,3
243.9349698,241.233077,1
354.2837803,412.2669789,2
216.8387026,83.31062169,1
248.3439942,228.8423373,1
210.6348335,114.9521584,1
139.343053,201.6445777,0
85.45062222,206.364937,0
100.0971515,201.0919362,0
363.8868072,420.092212,2
94.29388664,168.507856,0
216.8443554,83.308354,1
374.8313236,251.4778034,2
366.3205613,267.7798294,2
265.0013885,58.31123808,1
479.2171374,209.7135546,3
132.109891,241.8378616,0
82.50227257,304.5711107,0
280.1440468,194.9026703,1
394.2752562,314.5522918,2
367.5948302,280.3081774,2
360.5688244,221.9635996,2
96.36276388,359.3453045,0
256.6974228,269.4452758,1
369.1985358,209.3233487,2
250.1254028,37.13439927,1
275.5436035,65.12229569,1
88.30809781,217.7079041,0
230.8706,57.58188769,1
462.1459556,103.6884757,3
128.8392293,136.5180238,0
125.9731377,161.6183818,0
217.6866903,96.51221193,1
274.3005949,113.0685439,1
83.41534978,195.5694817,0
403.5085343,438.5355458,2
550.7899834,177.3602055,3
393.1960701,268.6004315,2
494.5575224,136.8038506,3
290.1973483,189.8279186,1
104.5757292,135.5043572,0
73.90443903,304.4084898,0
94.63818141,98.02155563,0
553.0438143,118.047192,3
211.0238101,174.0690946,1
524.8144071,205.3415817,3
334.7786439,400.2961456,2
252.7425587,191.7848162,1
110.0208728,125.6521349,0
345.4179393,375.3104485,2
255.3745362,168.009641,1
347.7760148,417.4476263,2
124.0000412,261.5862619,0
372.7780765,347.9285733,2
369.3772343,281.8604858,2
97.31430292,111.8627581,0
123.4240974,231.8699146,0
286.9979223,113.6163208,1
61.80924404,197.5904917,0
122.3915123,304.6957925,0
329.1788498,365.0426978,2
505.9188609,175.1152087,3
114.8219153,213.7350698,0
281.5579713,168.3470721,1
555.836143,161.4008668,3
270.3684056,194.9408893,1
112.7099879,207.5088554,0
495.4650987,381.9908304,3
54.34285133,209.3882562,0
342.1807849,270.0443654,2
129.7751509,265.4575116,0
367.5652318,207.6599972,2
70.46228049,191.4693932,0
504.8685417,319.2111048,3
261.2310253,158.4647863,1
411.6401929,336.2535936,2
88.43111083,120.4710004,0
501.4389186,132.706157,3
117.6788006,102.1446291,0
141.0414102,197.1832693,0
110.4735617,99.19807445,0
473.1161421,170.3293369,3
82.79924084,252.2130274,0
81.50726156,300.3292706,0
84.74248616,222.5893013,0
228.7382063,148.9319852,1
125.6043246,226.8987206,0
362.5302584,458.2957606,2
298.8047321,81.03064804,1
113.6903293,318.7217967,0
104.6223723,257.3817698,0
257.1923688,275.0292648,1
249.3586423,59.0347194,1
410.9610241,381.1785048,2
116.3685645,277.156631,0
63.21995981,189.0156447,0
360.0262062,370.3675301,2
240.6906118,98.15073026,1
559.9986851,129.1574777,3
510.1422387,314.9151993,3
103.7344602,66.16542019,0
105.7099169,145.252582,0
72.16944414,274.5715788,0
102.7638316,142.6273998,0
376.5271697,372.3039132,2
114.1600011,152.3282446,0
267.3118164,117.1141213,1
242.9039744,231.9317332,1
375.7559111,303.6350546,2
238.5313831,127.4131094,1
337.3340867,306.7688829,2
527.0383799,222.2450218,3
242.288594,249.4012672,1
64.25580411,243.560309,0
342.9310752,402.748074,2
283.4527172,87.97020704,1
108.6617571,298.1416943,0
506.7267139,346.2158336,3
416.1502164,321.1864272,2
251.2337466,173.0202693,1
237.2926468,90.03597946,1
206.6877763,169.4393689,1
489.197483,172.4638713,3
436.0838232,192.0357712,3
112.2477298,173.861761,0
291.8256161,70.53708781,1
58.31668124,159.8272857,0
249.572229,80.79300613,1
85.7482719,37.22248087,0
128.2397713,243.6121723,0
119.9732362,189.2768095,0
218.3428886,69.8292549,1
392.9372726,338.8982402,2
371.757539,470.839759,2
245.3839054,260.7615767,1
114.3345551,249.5577904,0
499.6108008,170.1355183,3
111.2419436,252.6797866,0
347.8758595,462.0993283,2
272.094414,70.96825972,1
384.6884835,255.948031,2
360.3552851,175.9923318,2
338.1783625,304.6928469,2
128.9870142,236.5802659,0
364.0292774,377.8896863,2
258.2704111,159.6179558,1
71.50330403,329.9898403,0
330.362358,361.4042324,2
400.2353632,341.5328225,2
243.1668003,67.48812047,1
351.9908567,345.910119,2
120.7844038,153.0065487,0
62.0974513,236.6337072,0
230.8933189,49.63612346,1
57.88203569,169.8512556,0
87.41889493,118.7735419,0
136.020267,207.6657205,0
89.80475063,224.3922222,0
233.6912618,171.4106258,1
297.1112463,116.0795075,1
511.6251707,323.4727131,3
498.9597264,43.40262551,3
96.68995374,211.5506395,0
84.84276718,177.2973258,0
263.1149665,87.62508919,1
125.6972016,213.8358213,0
252.7846416,47.9181885,1
54.39157194,176.9512726,0
386.8679453,322.0621636,2
278.6951733,82.22997741,1
356.0002921,452.3068071,2
234.6649549,224.6995677,1
103.8690996,131.3739527,0
43.23279112,233.0645258,0
393.62586,253.5191459,2
133.0301037,151.0070122,0
332.4601726,392.7969908,2
96.28997019,108.5020601,0
86.57202099,58.7601586,0
127.726152,256.926386,0
250.3978147,173.1712072,1
85.8820649,200.1227395,0
208.9184496,105.9999451,1
211.9816111,141.2352673,1
54.64538056,196.6950747,0
97.67563235,212.0778995,0
90.27663453,252.3860053,0
127.8182205,87.487521,0
66.72797904,243.8197016,0
276.5141192,182.2636256,1
103.7746638,344.962764,0
482.668101,77.29078044,3
251.2823298,200.6320725,1
516.3123424,145.020376,3
369.1936363,283.2160504,2
107.0849109,179.2340545,0
239.2195506,153.2910669,1
104.4162165,206.5909557,0
87.65052937,277.8719908,0
512.1824598,189.7998798,3
270.3047739,31.90334069,1
464.9029058,295.7508381,3
255.8327936,228.304053,1
65.01747396,217.9183616,0
395.1705696,338.8810262,2
88.76792525,30.72184705,0
70.12134789,259.3509746,0
99.3610399,270.3413198,0
74.88995725,115.3772817,0
372.0422073,275.0533229,2
141.3676202,229.4978914,0
489.3001759,254.0676119,3
491.4562042,298.2729782,3
72.78710504,270.1313056,0
345.0657457,486.6605061,2
353.9714191,434.6275425,2
98.61963809,180.5870691,0
76.59464043,263.4692686,0
96.52826933,192.1614231,0
110.7831739,234.5620609,0
540.0570913,138.2249804,3
341.2974783,296.0105098,2
282.0376919,139.1011451,1
74.84791077,254.6575964,0
276.1648903,51.33845944,1
242.1729663,241.6664294,1
133.7571481,167.7360051,0
229.0792392,143.7993739,1
247.5582769,55.27271739,1
58.89288045,174.6584233,0
63.57704011,291.2163491,0
99.58952714,101.5132953,0
251.6938329,144.0080298,1
260.4983091,39.38846487,1
90.13359215,81.99751291,0
125.7121038,164.3672731,0
232.2462817,198.0622096,1
411.5443439,314.7810367,2
109.1885671,266.163381,0
280.2881766,134.5723907,1
487.0504674,75.85185421,3
77.18887215,190.5250715,0
124.0097534,259.0303907,0
236.4271405,66.94348952,1
72.34076541,159.3039197,0
265.1014983,111.5531206,1
391.5779112,246.8698342,2
126.4382059,168.6903242,0
496.3419221,305.1245957,3
379.9069536,328.9049943,2
252.3257165,98.75186376,1
251.7595088,241.5597799,1
68.32729139,271.9480379,0
139.9313241,306.9365741,0
125.7203868,178.8105224,0
341.8061785,465.9995311,2
91.6528813,224.3506295,0
120.9646607,290.5762969,0
101.8139201,214.1340382,0
358.6239253,472.0203332,2
481.0289401,211.7329908,3
117.7014563,231.9945193,0
349.7099838,309.3561815,2
74.19531994,167.2199103,0
504.7392224,276.0345575,3
93.44784889,199.1308902,0
59.96443609,185.9990842,0
94.82823219,124.7228281,0
537.6660133,227.813208,3
88.01931931,207.6217074,0
243.3502829,110.4032717,1
376.9102736,254.9032527,2
113.8924022,288.4672347,0
81.54695997,273.8594588,0
252.2165062,136.4884572,1
235.0823019,158.4857075,1
83.50757454,169.1994198,0
226.9697174,66.47662467,1
267.7540411,204.9402955,1
468.8731656,264.8969469,3
101.3717524,136.3146159,0
531.4183144,110.7557984,3
373.7123124,294.7508,2
253.6011623,52.986444,1
503.2232908,168.5641153,3
284.774516,170.0854644,1
228.562692,108.2431464,1
83.18345079,207.1969744,0
230.3581621,151.9387318,1
78.4473911,270.2253868,0
75.3727437,211.0876402,0
373.5895866,448.8892767,2
414.1443221,312.3458335,2
491.3541464,163.1888208,3
227.415379,174.2858029,1
254.5954783,187.9600319,1
98.43020379,204.9693332,0
335.8065372,474.3554152,2
106.5460583,146.6246624,0
459.5819812,143.0755689,3
228.9934329,84.33357422,1
77.75935997,242.6909079,0
412.0663277,334.1930924,2
489.8093018,144.1553283,3
78.19279015,213.6445217,0
487.1205942,210.4069299,3
75.13361669,243.5898322,0
119.6967049,211.6371019,0
118.3991242,249.8916875,0
125.4976279,135.4854797,0
105.3777859,342.430911,0
285.3336651,115.4877765,1
68.7658263,210.0034736,0
125.6832748,118.8661605,0
236.6503116,130.3442628,1
339.0101188,364.5509565,2
447.1518841,148.827472,3
96.64843341,58.81852221,0
101.1751002,98.79518306,0
83.49652752,256.8139688,0
249.2432194,141.1641239,1
85.09222064,94.42877117,0
82.82801794,157.2236164,0
101.3776357,269.0701503,0
123.898798,210.089517,0
356.4425919,262.1134261,2
65.43808779,164.188819,0
248.4667438,195.8512687,1
275.1822719,139.3345173,1
92.91500938,313.9071106,0
333.5493689,311.3798557,2
144.1070128,160.7582658,0
322.2172156,117.3288954,1
379.9488073,351.56059,2
82.81524476,307.6099537,0
373.2015993,464.3177044,2
42.72310058,237.7560932,0
259.7959883,266.197634,1
114.8110473,376.2514429,0
113.5847083,250.0558195,0
486.978298,362.6287588,3
271.8041189,63.99776476,1
525.5149746,193.5833369,3
91.02706479,115.0283151,0
253.6254048,147.349939,1
254.8791395,98.96323708,1
486.1700219,180.912824,3
519.2515299,328.5376475,3
267.5291775,54.79095298,1
118.7829066,299.4237831,0
241.2790487,180.901896,1
216.7214969,144.4078433,1
230.5307116,132.6827999,1
368.2702453,241.0050224,2
295.3962263,136.6069343,1
